<user> thanks for your response . ihad already find this answer	4
borning - thats me with a cold virus - all bunged up and eyes all squinty . <repeat>bah	0
is eating frozen grape	4
going to pick up <user> in a sec its our anniversary today	4
<user> oh wel	0
exhausted ! but glad i got to see unc <allcaps> become national champs !	4
good morning everyone	4
india wins a test series in new zealand after <number> years ! if it wasnt for rain on the final da	4
still feeling bleh . <repeat> spew burps and all	0
<user> <number> more days wahlberg . <repeat> . then it ' s you <allcaps> and me <allcaps> ! <repeat> <elong>finally ! <repeat>	4
<user> cu placere	4
i was watching pride and prejudic	4
<user> and snoring zzzzz <elong> . <repeat>	4
just posted a blog on being single . <repeat> go check it out yo	4
<user> they dont exist howeve	0
<user> o	0
<user> go to sleep . i hope u pee on yourself in the middle of the night . i ' d hate to have to beat u on the golf course tomorrow .	4
<user> sorry twitterberry fail	4
finally going to sleep getting up early for opening day in san francisco	4
congratulates weenkee on two adorable little guineapig babies whose names <user> is going to crowdsource . <repeat> right ?	4
<user> i cry my asian eyes to sleep at night	0
<user> me neither and nobody is awake . <repeat> nobody <allcaps> . i ' m drunk and alone	0
<user> you keep deleting my number	0
<user> the hills episodes were so sad <elong>ps <allcaps> . love <allcaps> your name	0
<user> oh <elong> . i love it . ps i ' m sad we didn ' t get to hang out	0
<user> i keep forgetting you are in a different time zone than normal ! i see your ' tweets ' about the morning when it ' s <number>pm here !	4
good morning to all followers . i wish you a nice tuesday and good luck with your business . | allen verfolgern einen sonnigen dienstag .	4
<user> it doesn ' t <sadface> just take it and run with it !	4
well that made me sa	0
good morning . <repeat>still at miris hous	4
shoot for the moon ! even if you mis	4
omg the hills ! then i love money	0
<user> omfg you watch skins ! <repeat> you ' re officially perfect !	4
<user> o	0
<user> oh you went clubbing without me <elong>lol next time we can do it together	0
my <number> canvases . <repeat> <hashtag> <number>da ( <number> day artist experience ) watch this hash tag all this month <url>	4
close my eye	4
<user> my anger is getting bigger for every minute that goes by . i got some uglycomments on one of my videos .	0
appletv <allcaps> has died dreading diagnosis	0
sleeeepin . gotta rest up to finish painting	4
it ' s a sunny day today ! this spells sweat hell if i go out for tennis . overweight and out of shape and i ' m about to run around an hour !	4
<user> i just saw this im sorry	0
my car arrived ! <repeat> . <repeat>maybe i ' ll get it on thursday . <repeat>damn paperwork	0
is coloring !	4
<number> weeks till sisters home . <repeat> i missed her cal	0
<user> no internship yet but ive got a place to stay . w / any luck i ' ll spend some time in teaneck before heading back to utah	4
<user> funny that about to start doing our	4
wonder if jon lost the net	0
tried with smsjunction . com . <repeat> but got odbc <allcaps> driver errors .	0
at mobilityvic . org launch . no grog nice video from pwc <allcaps> though	0
<user> hope you aren ' t referring to me say hello to your new stalker lol <allcaps>	0
noodlebox with amanda tonight	4
i am officially banning godaddy . com from my comp . my head hurts from the small print and <allcaps> i wasted $<number> that could ' ve happily gone to boba	0
<user> i ' m doing the time warp without you and am sad .	0
is again in the math lab	0
its already <number> in the a . m . i need to slee	0
and now off to bed after an amazing night chatting with a pretty amazing guy ( you know who you are )	4
i ' m thinking i ' m blessed that ive a cmputr &amp a fireplace on ths cold evening . feeling conten	4
<user> haha ! i ' m not saying u should try it . <repeat> but maybe u should	4
ready for nice weathe	4
good morning world ( s ) - we got snow again !	0
grr i want to keep reading but if i do i wont have anything left to read	0
<user> haha nope . i guess nothing is original these days	0
ripped switcheasy colors	0
<user> whassup ?	4
every bone in my body is aching but it was worth it . <repeat>the prodigy rocked newcastle last night	4
<user> if im following u . . . its mandatory u follow me	4
<user> i can <allcaps> ' t believe <allcaps> you <allcaps> pulled <allcaps> that <allcaps> off <allcaps> ! good shi	4
morning everyone	4
<user> <number> what ? <repeat>	4
<user> you scared the bijebus out of me but thankyou how lovely of you amber ( _amberlovely ) your username makes total sense	4
am trying to fit all my stuff in a tiny bag so i can take it on as hand luggage . dont think its gonna work	0
fuck <allcaps> . <repeat>i can <allcaps> ' t sleep <allcaps>	0
why is it that anytime that i plan what d	0
<user> you like ladyhawke ? you are so cool	4
had such a good time tonight . <repeat>it was needed . <repeat>thanks sistahs !	4
wanted to tweet that i was in victoria ! but silly canadian service wouldn ' t work . home now and sad vacation is over .	0
is back at work . <repeat>although i wish i was back in bed . <repeat>	0
when will i finally get over this cold ?	0
<user> yea	4
<user> morning	4
<user> right . ok . already had that . i ' m sorr	4
i love <allcaps> <user> u guys r the best ! <repeat>	4
help me forget <number>th april &amp <number>th july !	0
<user> too bad it ' s tru	0
set up my twitter account !	4
how do i reply to a message in twitter ? kaushal - we will take your question offline	4
<user> i miss ' em too .	0
will eat lunch <url>	4
won ' t be tweeting much tonight <elong>maybe all tweets will come out in form of tweet vomit later at about <number> in the morning .	0
<user> ro	4
<user> call me back .	0
coffee &amp carrot cake slices . <repeat> mm	0
debbugging old vb <allcaps><number> cod	0
<user> youre going to be in mexico on easter ? why ?	0
<user> great article . <repeat> personally i think he should tell f<number> to stuff it and go and race indy car in the us <allcaps> . <repeat>	4
need some help ! <repeat> want to buy a macbook pr	0
<user> u	4
<user> thanks for the ' sermon ' lol . i was asleep when you wrote i	4
<user> can ' t sleep ! <repeat> its <number> and i have to be at work at <number> ! don ' t know what the problem is	0
<user> yea	4
still <number> more days until my internet gets uncapped	0
is sad that the march break is over	0
cherry blossoms are so <elong> beautiful . i love spring .	4
itchy eyes . <repeat>grass being cut . <repeat>oh-oh .	0
i ' m gonna lay down and count my breaths until i fall asleep . <repeat>wo <allcaps> <elong> lol . <repeat>it ' s cuddle day today . <repeat>i need <allcaps> someone <allcaps> to <allcaps> cuddle <allcaps> with <allcaps>	0
<user> sur	4
craaaaap . my macbook pro is kernel panicking a lot now . i think i ' m going to be forced into an upgrade sooner than this summer	0
<user> oh noes . how did you manage to send something to the trash can and <allcaps> empty it without noticing ! i feel for ya	0
talking to <user> . <repeat>can ' t wait to hear the track david and <user> recorded	4
<user> <user> rocks . but don ' t tell her i said that	4
ow <elong> ! <repeat> what a doozy of a headache . <number> tablets later and it has only taken off a slight edge	0
&amp i played that shit out till the battery died ahaha . <repeat>good nite everyone	4
will it wor	4
<user> well right now getting ready for work	4
fuck la circulation ce mat<number>	0
<user> thanks so much	4
<user> i just don ' t get it . what in a persons mind could even have them on some ish like this ? <repeat> my prayers are with her fam for real	0
<user> bu	0
it ' s unbelievabl	4
gonna be a great day <number> of the <number> members of our team are off	0
thought it would be interesting to get f<number> updates from twitte	0
worst burn of my life ! so sick	0
all ready to go to the premier and just realized how under dressed i am	0
<user> thank	4
almost through with my italian homework ! we <elong> . <repeat> now if i only understood what i was doing .	0
<user> i should ' ve clarified . <repeat>why can ' t everything just work *for me*	4
<user> i ca	4
<user> he	4
gawd ! my laptop is fucked up now ! system error ! <repeat> just using my lil brother ' s laptop .	0
<user> break out your bible and share some scripture . <repeat>its what i do ! <repeat>	4
<user> i would love <allcaps> to be in california !	4
<user> walking over to put the deposit down tomorrow	4
<user> morning i ' m really upset my rabbit ran away last night and the postman woke me up early reply ? ilu x .	4
<user> the only bit that got me really was when he said babs was a bad mum i ' m sure that hurts her even though she ' s laughing .	0
beeeaaach .	0
<user> haha . yea	0
<user> i just ate raw cookie dough out of a tub and now to bed . we must be kindred spirits	4
<user> holler bo <elong> ! haha i founnnd <elong> you	4
<user> thats damn sad <elong>hope things will be fine after gud lunch . <repeat>	0
hitting the hay ! yawn <allcaps> ! goodnight ! xoxo	4
<user> so funny because i watched ' only the strong ' toda	0
of course the baby is screaming in the crib the night before my first day back at work . so i let him cry it out ? bo <elong>	0
<user> im very good thank	4
<user> i guess graphic art didn ' t make the cu	0
was super lucky to get a seat on the train . we pay �<number> for this <number> min journey .	0
sleep . then at <allcaps>&amp t in the morning . oh the sweet smell of the boys of summer .	4
<user> here ' s one more music to cool it down . ? <url>	4
<user> lol <allcaps> really ? i always thought i @ too much . have a good night .	4
<user> thanks for putting up with us ! <hashtag> wv<number> <hashtag> webvisions	4
night <allcaps> babies . got a vh <allcaps><number> thing in the am check out my pics ! <url> <url> <url>	4
<user>	0
<user> i agre <elong> ! clearly they only want attentio	0
<user> if more than one lady agrees to attend with with you then i am fine with it !	4
yea it is so quiet around here cuz everyone has to work im bored to death with nobody to talk to	0
&quot i ' m a freelance writer for braille porn and a stunt double for a hand model for palmolive dishwashing liquid . &quot [from <user>]	4
<user> ok miss kat williams lol ive done it	4
<user> infatuated with twitter . <repeat> like me . too bad i don ' t have many followers . you should listen to a recording i ' ve done	4
heroes <allcaps> just isn ' t doing it for me this season . <repeat>	0
<user> my mom just had a root canal also . <repeat>i feel your pain buddy !	0
<user> i can ' t set my feet on the ground . the missing eyelid people might get me !	0
<user> actually the whole site has finally been taken over by those damn russians	0
<user> ive txt you this morning	0
<user> i get sad when ppl shave their moustaches i don ' t know if i ' d cry about it tho	0
still in germany !	0
<user> y not ?	4
<user> wel	4
georgia <allcaps> . is going on my twitter checking it outt	4
<number>+ denyhosts emails in the mailbox this mornin	4
<user> once upon a time hundred islands was the pride of philippine touris	0
ugh why did my mum wake me up so early ! <repeat> <number> geesh ! i need <allcaps> sleep <allcaps> ! and <user> . <repeat>there is noth aw <elong>	0
populating an online shop with home automation goodies !	4
<user> guess i better make more tweets for <user> to give us a &quot sweet&quot bedtime story ! plz !	4
<user> the <number>g cases were like that . but scratches don ' t void your warrent	0
i found my madden <allcaps> ' <number> ! in ' <number> . <repeat>oh wel	4
aw balls . the new shirt i got at aerie today doesn ' t fit . i wear a mediu	0
<user> you joined twitter to make me happy beside	4
<user> i kno	4
<user> around about mid may for <number> weeks	4
<user> wouldn ' t want you any other way !	4
<user> i ' ve noticed that . made me sad because you were tweeting from neww <allcaps> .	4
firefox e lanati ! hey crash hey crash !	0
<user> hello westney what are you doing ? <repeat> x	4
wow that was nea	4
<user> *lol i wish i only had bad sync . in germany right now where the subtitles dont work at all . lol	0
had the worst dream abt some turd face ex . <repeat> ugh . it was awful .	0
stou <allcaps> site not updat	0
done with homework . sneezing but feeling better ! <number> days	0
hate being here	0
thinking of my bro who is only midway in a <number> fligh	4
<user> all done - check your blog	4
<user> i ' ll by drinks for anybody that can pull off boy named sue by johnnie cash	4
my macbook just froze . luckily i was able to take a screen shot of my paper and retyped the end of it . i submitted my paper <number> min . late .	0
updating my grandmother ' s computer . always fun stuff .	4
goodmornin	4
<user> yea	4
can ' t sleep . i don ' t like sonny being gone .	0
<user> well you can always digg or stumble . <repeat>both have aided me greatly in wasting countless hours of my life	4
just gott homee	4
<user> nice on	4
<user> just chomped on your seaweed . and liked it	4
<user> i always walk by the annex hoping to see yo	0
<user> tiger is grea	4
opps . <repeat> as i said . <repeat> i still got one day remain and now problem come	0
oh man ! the only thing missing in the new friendfeed beta for using it as a twitter client is a retweet button <url>	4
off to the drs its too early	0
babysitting this morning stiil it ' s an excuse to watch the chute on cbbc <allcaps> .	0
simon felice is no longer playing with the felice brothers . i ' m not sure how i feel about that .	0
my macro objective is amazing .	4
i miss watching rocko ' s modern life .	0
curse	0
<user> hi had shared with jim p we had connected on twitter . let me know if soho can assist .	4
oh man . <repeat>was ironing <user> ' s fave top to wear to a meeting . burnt it	0
<user> hah	4
<user> i ' m excited about the books you received too !	4
<user> i couldn ' t agree more	4
<user> scowls are a lot more temporary than adulthood	4
<user> i just friended you on lj <allcaps>	4
<user> that ' s most excellent lotsa people loving you hehe *winks*	4
<user> i really don ' t think people choose to be that way . but i think he chose not to accept my family ' s help <elong>he might be dead by now	0
you shouldn ' t have gone	0
throat killing me and missing gordon	0
oh - and triple h won at wrestlemania . <repeat>not that i ' m countin	4
one of the hardest thing with this schedul	0
<user> good night !	4
<user> maybe jordan could help you answer a few ? just an idea . <repeat>	4
just lost $<number>	0
<user> . <repeat>not yet unfortunatel	0
is baking <allcaps> ! hahaha <allcaps> . with abby and nikki ! <url>	4
<user> no thanks . i don ' t like jail	4
my throat hurts . i think i have a cold	0
<user> flickr for photo	4
two new hurley shirts today jealous ?	4
o	4
<user> oh . <repeat>wel	4
<user> aw <elong> pookie feel better . i ' ll pray for you . <repeat>and bag <allcaps> the nurse up	4
<user> bad thing is i need to work more on it . <repeat>	4
i cant stop laughing @ this burger king commerical . <repeat>im so easily amused	0
<user> i am looking forward to some funny tweets from you have a nice day xx <allcaps>	4
<user> im glad to hear im not the only one awake at <number> in the morning	4
piccy coming soon -off to watch <number> god i wanna move to america soo baadd	0
thinking of pay day . <repeat>another <number> weeks to go lol	0
<user> - i wonder how you get all the funding for your travels	4
<user> is it just m	0
<user> definitely a good <allcaps> <number> !	4
time for bed ! sleeping to thursday pretty stoked for school tomorrow . goodnight all !	4
<user> wo	0
<user> morning . no sun here unfortunately	0
trying really hard not to get sick from all of the stuff i just took to get rid of my cough .	0
should ' ve been asleep two hours ago	0
was intending to finish editing my <number>-page novel manuscript tonigh	0
<user> hey there . <repeat>so cool to hear about the focus group . <repeat>i am signed up for we	4
the one day i have to go to school is the same day something exciting happens at parliament square	0
equinux . com just crashed safari tks you !	0
<user> yea	4
is sitting around . <repeat>wondering what ' s next !	4
<user> ill git on dov to hookitup <allcaps> <elong> ! <repeat> thanks so much <number> sayin hey !	4
<user> that ' s horrible sorryto hear that .	0
<user> haha . <repeat>funny funny . my job . <repeat>hmm . <repeat>has its ups and downs . <repeat>but overall i do enjoy it i am an events &amp campaigns co-ordinator	4
gnah ! inner tube exploded . gotta get a taxi to work or be late .	0
<user> thelma i can ' t see shiz i see blank and me and u comments	0
<user> greeting my canadian friend	4
too tired to leave bed .	0
i miss my room in pasig . <repeat> i have no place right now to take sp <allcaps> ' s	0
i think im coming down with something .	0
re-booting my room	4
<user> well we ' re glad you ' re back . any pics from curvy ?	4
it worked ! now i have this feeling that i might have to sleep outside . <repeat>	4
woke up this morning don ' t believe what i saw . <repeat>a hundred million bottles washed up on the shore ! <repeat>	4
<user> did you get my voicemail ? haha . i was bored .	4
morning folks <number> am . <repeat>yawn ! up &amp away to see to horses - hope twitter is better behaved today ! last night was a travesty	0
<user> and <user> - i can ' t <elong>i have another doctors appointment at <number> and another one at <number> sucks .	0
love is a joke with no punch line	0
really no	0
i cant sleep	0
<user> get up lady ! see you in work . <repeat> boohoo	0
<user> - i ' m sure you and your site will !	4
having casua	0
guitar learning system <url> /	4
<user> i was being all nerdy &amp thinking they could help me with my metropolitan area network	0
<user> how come ur background covers the screen but mine is in the corner ?	0
<user> come back to orlando again sooon ! i couldn ' t make it to the sho	0
wheat bread from the dollar store just doesn ' t toast nicely going over my taxes and calling it an early night	0
<user> eww . hershys kisses are o	0
why isn ' t there a &quot fake&quot verruca on twitter . <repeat> now i ' m sad .	0
would love to stress that her last status was directed towards her wonderful parent	4
<user> i dunno how to use the forum and i get frustrated with it . i ' ll miss talking to you on here .	0
at work	0
<user> i love you	4
<user> hey girl . the site is back . girlyvue is back and they have even more videos .	0
<user> recoil pal ? i ' m a guy like me ! i will grab this up online tomorro	4
<user> negative <allcaps> . <repeat> you lost my vote of confidence	0
<user> oh ok then i am gonna go and buy one for when i come up there	4
<user> oh yes i can see that ! lovin it	4
<user> i made it in time . just giving you a hard time	4
<user> aww how depressing !	0
<user> you silly goose . <repeat>taking the cleveland browns to the superbowl eh ? i ' m rootin for ya !	4
i ' m getting ready to drink tea . <repeat> emma ' s gonna eat some rice meal .	4
. <repeat>cause they ' re really high and fluffy on the inside <url>	4
ate a piece of angel food cake and another laffy taffy	0
site load rising again . increased my capacity but it ' s going up still	0
so excited for my eye exam tomorrow .	4
trust is hard	0
goodnight	4
<user> i got slumdog millionaire from my netflix today . yea <elong>	4
gnite twitter world . <repeat>long day tomorrow . night class till <number>pm	0
<user> i think <hashtag> php <allcaps> <allcaps> would be much better if they got rid of half of the functions in the language	4
just going to cry myself to sleep after watching marley and me .	0
<user> today can not . meeting the whole day . gila <elong>	0
<user> i responded <allcaps> stupid cat is helping me type . forgive errors	4
just got up i have to watch my lil ' bro ' s . <repeat> mom is at work	0
wow . <repeat>awesome night ! posted my first website ! small step	4
budget a method for going broke methodically . <hashtag> <number>liners	4
<user> isliye call nahi kiya baad me . <repeat>thinking ki ab to tu movie dekh raha hoga	0
sliced my finger	0
i wish my new glasses weren ' t so expensive	0
is upset that he can ' t update his facebook by texting it . <repeat> and might cry as a result school today also . blah !	0
good morning twitt-dudes for all around the world	4
<user> wel	4
<user> let me know what you think- i have a long list of other great designers	4
<user> thanks i had a lot of fun . <repeat>vegas is always a good time for me	4
early twitter buzz star trek has secret premiere in austin - <url> holy crap ! wish i was there . <repeat>	0
<user> hey you ! i miss you a lot . <repeat> i want a catch up on your life sometime and thanks lol	4
<user> this is strang	0
until we get to <number> unemployment it just time to do part-time and school	4
<user> sadly after <number> years of marraige peeing with the door open is common place	4
<user> coo	0
done with all preparation . <repeat> starting revision now . <repeat> i have my signals ans systems exam today . <repeat> wish me luck people . <repeat>	4
<user> gonna try and find a sports bar to watch that at . <repeat> not got a chance though i don ' t think	0
<user> ye	4
<user> far too out of the way for rail . any other tips ?	0
back to work with a bump ! the long weekend is definitely over	0
<user> i second that .	4
babe aint callin	0
sad day manu out for the season	0
my left eye is causing most of the problem . considering a makeshift eye patch	4
<user> oo <elong> ! you jammy git ( as ever ) i look forward to your post-tweets .	4
<user> brilliant idea . just bring as much as you think you ' ll spend &amp i ' ll swap you . bring a brolly	0
why can ' t i sleep like her <url>	0
<user> hey missed ya at the meeting sup mama	0
<user> i feel your pain	0
<user> s	4
<user> never been able to afford to get them out . i ' d much rather go through the extraction than continue with what i deal with now .	0
i can ' t concentrate	0
i strongly dislike people who make stupid comments and dont know the whole story	0
<user> lol im sorry ! love ya ! stupid dating coach that makes me feel self-conscious about my hair	0
<user> yummy caramel latte goodness - mum you ' ve got me onto something here ! <repeat> lol <allcaps> <url>	4
feels a headache coming on !	0
<user> unfortunatel	0
i ' m gonna get up late tomorrow and it ' s <number>am here . i gonna get tipsy by my lonesome . that ' s . <repeat>that ' s just sad	0
ok my tweet <allcaps> peep <allcaps> i must head to bed now . <repeat>got to take a test in law tomorrow . <repeat>is it summer yet ? anyway much love and huggers <allcaps>	0
<user> <user> gb <allcaps> game planned before movie . original gb <allcaps>s in <number>rd movie as &quot mentors&quot - think aintitcool . com has info on main page	4
jealous of my friends who got to see the new star trek film in austin tonight .	0
up bright and breezy this morning and looking forward to a life sorting run at lunchtime	4
i hate when software update downloads updates without telling me . i never know what ' s downloading when it is	0
going to sleep with lily and rocki &lt <number> johnathon is too busy watching batman movies <url>	0
its wayy to early to be awake . <repeat> zzz ! <repeat>	0
good morning ! ready <number> g	0
heh	4
tried to install a twitter-application on my phone . didn ' t work thoug	0
pierce surprised me w / <number> koi fish today ! he ' s the best ! <repeat> did i mention he ' s remodeling the whole apt ? i ' m so grateful for him in my life !	4
is now followinq <user>	4
i ' m not still up i swear . why do i keep losing . gaining . losing . gaining . tweeps ? so heart wrenching .	0
i think my tweetdeck is failing me	0
<user> interested to see where this goes ! when does the number of partners cross over from ' ok ' to ' too many ' ? split the middl	4
woop re-birth today <allcaps> ! woop woop then doctors . then sleep <allcaps> ! <repeat> todaya will be goood	4
i joined shoedazzle society by <user> i am excited ! can ' t wait for my shoe selection ! link <url> /	4
<user> ok . <repeat>i did it . <repeat>hope it works now	4
<user> i hope this doesn ' t last too long . i feel miserable !	0
<user> i was in kenya when i was <number> years ol	4
sleep time . tomorrow is gonna suck	0
is grouchy . and wants bmar	0
entered a online poker tournement against <number> others . <repeat> finished <number>th	0
<user> hahaha . <repeat> shi <elong>	4
now the jos <allcaps>ui gd <allcaps> env will have search	4
<user> ha the sun ' s already gone	0
updatingffe <allcaps> . that gives me nothing to do for a good twenty minutes !	0
<user> cheers hope all is well with you too	4
has a lot on her mind . i needs to make some moneys . and ideas . nowhere is hiring !	0
is glad for today and wishing the best for his love	4
<user> how that big baby boy doing ? how are you and em doing ? have you figured out you may never get a full nights rest again ?	4
<url> - kelly clarkson ! <repeat>	4
<user> merci ! ( now i need to go find it before it falls off the stream . <repeat> ! ) say hi to sophie for me	4
. <repeat>and relax ! i ' m on the train ! <repeat> you don ' t get drama like that on the bbc <allcaps> !	4
<user> lol you like that did you . <repeat> don t worry i got more	4
no ! i lost a loyal	0
<user> i ' ve seen one of those aisles in borders in oxford . they ' re . <repeat> wel	4
<user> o	4
yummy pizza for dinner . top of mouth burnt now though	0
<user> volunteer for the hunch beta invite . <repeat>	4
<user> i am so fucking <allcaps> jealous of you girl . have fun though x <elong>	4
<user> <url> - <url>	4
rule <allcaps> of <allcaps> life <allcaps><hashtag> <number> stop <allcaps> saying <allcaps> no <allcaps> when <allcaps> offered <allcaps> coffee <allcaps> . rule <allcaps> of <allcaps> life <allcaps><hashtag> <number> eat lots of people	4
<user> ooooooh ! *sealclap* se	0
<user> h	4
why is that when you have time off from work you get sick ?	0
allergies playin up like mad today	0
getting sick time for some hot te	0
i need a holiday only one day off this year .	0
<user> oh ma	0
listening to some music and just chilling . <repeat>i ' ll probably regret not getting work done . <repeat>but till then i ' m just gonna kick back	4
i just had two people stop following me	0
<user> but that requires assembly ! assembly is completely overrated tonight . this is harder than i thought	0
trying to figure out a way to pay it forward	4
<user> god <allcaps> ! send me <allcaps> some of your clothing that you don ' t want . <repeat> hangbags too please ! anything ! ill cherish it	4
argh� fantasy surfer carnage� dan	0
really hungry and sad that i had to throw my breakfast in the bin	0
<user> do i sense a blog coming on ? too bad i have to leave in like <number> mins <elong>x <elong>	0
<user> ykno	4
<user> you are my own personal jeepers	4
<user> read your blo	4
layin it down . <repeat>wish my hb <allcaps> were here or vice versa . only <number> days to go baby ! <repeat> <elong>hope u feel better in the a . m . night fellow tweeters !	4
<user> bu	4
zen sushi for lunch today . <repeat>looks like it ' s raining outside	0
<user> very grey morning	0
<user> i blame add <allcaps> . <repeat> too many things happening for me to focus on catching you haha . <repeat> ooh look something shiny	4
<user> cuz ur <number>pm is my <number>am and id be either asleep or airport- bound . <repeat> ima sneak sum ' n special in <number>	4
supposedly i should be a motel owne	4
off to have a shower	4
<user> i see .	0
<user> i miss mine too !	0
i ' m wishing i had more time	0
<user> hi jon ! great to hear from you ! see you on the cruis	4
<user> dream - miley cyrus ? yeah <allcaps> ! <repeat> amazing	4
i miss you twitter . my phone brok	0
<user> just a gentle reminder my dear	4
a healthy remedy for you and <allcaps> your dog <url> <hashtag> dogs	4
i just can ' t spell toda	0
fuck ! len wein ' s house caught fire earlier today . the family is saf	0
back to bed for me	0
testing out my ds <allcaps>i on this site . it rocks	4
is now feeling good about the economics presentation . i ' ve studied for <number> years - i have to know something	4
<user> life ' s to short to scoble it . did you read gillmor article re friendfee<smile> ' <number> journalist	4
<user> likewise	4
busy busy night -- folding laundr	4
<user> yu	4
<user> it it count	0
<user> that was so sudden ! <repeat>	0
wait should i eat ? <repeat> or be skinny for vegas ! <repeat> i ' m hungry !	0
lots of revision to do tonight too for my final assessments . more assessments today as wel	0
wants to go to easterfest	0
waiting for kelly ' s call .	0
oh oh oh ! <repeat> gonna go buy twilight on dvd <allcaps> today i have to extend my overdraft for the <number>nd time in as many weeks so i may aswell ! <repeat>	4
<user> morning	4
uploading photos first before leaving	4
<user> hey jon ! it ' s real and i hope you take care of yourself . <repeat>we don ' t want you to get too rundown . ( ( hugs ) )	4
no electricity toda	0
just heard that they found sandra cantu . <repeat> she was only <number> yrs old	0
<user> when i first got he	4
well heading to bed early since i ' m heading to the mall in the am <allcaps> . good night tweeps !	4
<user> pretty much just scary for me	0
making myself ready for school . <repeat>don ' t feel like goin	0
blahh	0
damn stiff nec	0
ds <allcaps> parties in the lounge are so much fun !	4
well that was a fun nights wor	0
<user> what ' s wrong ? why do you need an inhaler ? i didn ' t even know you were sick hope you start feeling better	0
i totally forgot we were going to do fisheye <number>night <elong>what u doing thursday . <repeat> btw . <repeat> i ' m so late with the hills . <repeat> lol <allcaps>	0
wonders whether fukuoka knew their iata <allcaps> code was going to be fuk <allcaps> . two more days till i leave for fuk <allcaps> .	4
<user> your avatar is teh purdiness	4
just got up and nappy very wet and split at the back going for a nice baby bath and then back in nappies i go	0
chiefdelphi is down	0
planning to learn basic sign language these holidays gee	4
i cant give up smoking . <repeat> i tried but it ' s not easy . <repeat>	0
<user> flutter let ' s found ' supra-tinyurl . com ' then - they ' re too long otherwise . <repeat>	4
the life is cool . but not for me .	0
missed <hashtag> <number> and <hashtag> the hills now i have to catch up tomor . <repeat> but i have real housewives ugh i need to figure out my priorities	0
designing my graduation announcements	4
i feel unloved . dropped <number> tweeters	0
downy weather where ' s the summer ?	0
anxiously awaiting june <number>t	0
new video card is doa <allcaps> .	0
<user> irl <allcaps> is way more user friendly in my opinion	4
<user> hope the highway is a smooth one !	4
<user> yeah . <repeat>here is <number> vegan p . s . jare	4
aaaaah <elong> . <repeat> finally done . next stop zippy ' s .	4
txt-chat with jake . lmfao . its frikkin awesome ! i miss this effin boy so much . aw <elong> . hoping you would come back here na ! ) x <elong>	0
<user> oh that ' s horrible about innocent smoothies ! we love the	0
i ' m u	0
gettin ' down to some hollywood undead . mmmmhm <elong>	4
<user> shame	0
<user> yeah it was good new	0
<user> i cried so hard when matthew died	0
what is common between chidambaram and george bush ?	0
is now using windows and tweetdeck . <repeat> temporarily . <repeat>	4
gooooooood morning to ya all !	4
is ridiculously hot in his apartment . <repeat>but can ' t wait for this weekend	4
injected with office coffee	4
wel	0
spent <number> hour to reach to axis bank only to find out today is holiday for mahavir jayanti contd . <repeat>	0
but then there ' s all the rest .	4
<user> saw the tvc yesterday . <repeat> worked for me	4
<user> hope i ' m not too late . <repeat> anywa	4
going to sleep can ' t be up until <number>am again . <repeat>and no i didn ' t finish my statistics homework !	0
ugh can ' t sleep . wish i had a good cuddle to make me ass out	0
is missing talking to my bff on da phone ! <repeat>	0
goood morning world . i wonder what sort of adventure you have in store for me today ?	4
<user> i can ' t see anything stupid youtube and their location restrictions . who ' s in the speedo ?	0
sometimes youtube has no sound on ubuntu	0
<user> lol i wasnt complaining just making sure <user> wasnt getting off before me but <user> cleared that up	4
getting music updated finally	4
gr <elong> . <repeat> my ipods acting weird too ! jai ho and thinking of you aren ' t playing the full songs . <repeat> ughh .	0
<number> games in a row this week . <number> dow	4
<user> im <allcaps> not <allcaps> that <allcaps> dens <allcaps>	4
<user> yeah it is brutal at least it ' s not until june lmao . but i ' m excite	0
<user> yessir <elong> ! don ' t give anyone that much powe	4
shares yeheey <elong> ! my karma has gone up <url>	4
<user> rodneys at yaletown . may i ask who you are ?	4
had a really good day today . now it ' s time for bed .	4
if you are at <hashtag> paragon please vote my work ! lol <allcaps>	4
hot compress not rily workng for pulled muscle gng to be	0
maybe if i jus listen to hawaiian music everyday my life will be more relaxing haha no ? ( via <user> ) worked for me	4
it ' s going to be a loooooooooooooooooooooooooooooooonnnnnnng <elong> night at work	0
tv <allcaps> w / charley she is too cute and too sweet . <repeat>trying to get over the blues cheer me up tweeters	0
<user> <url> / this link is for you . mind checking it out a bit ?	4
<user> can i apply to be in your class too ?	4
<user> aaah ur tweets always bring a smile to my face ! glad to hear ur enjoyin this ride as much as we are . thank you	4
<user> i love sicilians best damn pizza on the planet [says i]	4
right peopl	4
i know i shouldn ' t feel upset about losing a follower . who was probably a porn star or trying to sell me something . and ye	0
had a lovely day at the beach followed by dinner with a gorgeous lady <smile> roll on the work today bo <elong> !	0
i wish i had someone to talk to . i ' m so upset . no one likes me anyway	0
<user> i ' m getting pissy lately - i know i make mormon jokes at you - i ' m sorry . i hear mormon jokes now and i feel bad .	0
i think <user> lost the net ? sure hope not	0
<user> congrats on <number>	4
<user> a new twitter name without telling me ? boo . by the wa	0
awwh babs . <repeat> you look so sad underneith that shop entrance of &quot yesterday ' s musik&quot o- i like the look of the new transformer movie	0
<user> na	0
<user> sadness ! but they are credited in the movie !	4
pf <elong> i want to go back to bed i feel horrible today	0
